,seq_id,source,type,start,end,score,strand,phase,attributes,Dbxref,ID,Name,Note,Parent,copy_num_ID,coverage,description,end_range,exception,extra_copy_number,gbkey,gene,gene_biotype,gene_synonym,inference,inframe_stop_codon,matches_ref_protein,missing_start_codon,missing_stop_codon,partial,product,protein_id,sequence_ID,start_range,tag,transcript_id,transl_except,valid_ORF,valid_ORFs
274309,chr21,Liftoff,mRNA,42489298,42501326,.,+,.,"ID=rna-NM_004649.8;Parent=gene-GATD3;Dbxref=Ensembl:ENST00000291577.11,GeneID:8209,GenBank:NM_004649.8,HGNC:HGNC:1273,MIM:601659;Name=NM_004649.8;gbkey=mRNA;gene=GATD3;product=glutamine amidotransferase class 1 domain containing 3%2C transcript variant 1;tag=MANE Select;transcript_id=NM_004649.8;matches_ref_protein=False;valid_ORF=True;extra_copy_number=0","Ensembl:ENST00000291577.11,GeneID:8209,GenBank:NM_004649.8,HGNC:HGNC:1273,MIM:601659",rna-NM_004649.8,NM_004649.8,,gene-GATD3,,,,,,0,mRNA,GATD3,,,,,False,,,,glutamine amidotransferase class 1 domain containing 3%2C transcript variant 1,,,,MANE Select,NM_004649.8,,True,
274310,chr21,Liftoff,exon,42489298,42489453,.,+,.,"ID=exon-NM_004649.8-1;Parent=rna-NM_004649.8;Dbxref=Ensembl:ENST00000291577.11,GeneID:8209,GenBank:NM_004649.8,HGNC:HGNC:1273,MIM:601659;gbkey=mRNA;gene=GATD3;product=glutamine amidotransferase class 1 domain containing 3%2C transcript variant 1;tag=MANE Select;transcript_id=NM_004649.8;extra_copy_number=0","Ensembl:ENST00000291577.11,GeneID:8209,GenBank:NM_004649.8,HGNC:HGNC:1273,MIM:601659",exon-NM_004649.8-1,,,rna-NM_004649.8,,,,,,0,mRNA,GATD3,,,,,,,,,glutamine amidotransferase class 1 domain containing 3%2C transcript variant 1,,,,MANE Select,NM_004649.8,,,
274311,chr21,Liftoff,exon,42489717,42489769,.,+,.,"ID=exon-NM_004649.8-2;Parent=rna-NM_004649.8;Dbxref=Ensembl:ENST00000291577.11,GeneID:8209,GenBank:NM_004649.8,HGNC:HGNC:1273,MIM:601659;gbkey=mRNA;gene=GATD3;product=glutamine amidotransferase class 1 domain containing 3%2C transcript variant 1;tag=MANE Select;transcript_id=NM_004649.8;extra_copy_number=0","Ensembl:ENST00000291577.11,GeneID:8209,GenBank:NM_004649.8,HGNC:HGNC:1273,MIM:601659",exon-NM_004649.8-2,,,rna-NM_004649.8,,,,,,0,mRNA,GATD3,,,,,,,,,glutamine amidotransferase class 1 domain containing 3%2C transcript variant 1,,,,MANE Select,NM_004649.8,,,
274312,chr21,Liftoff,exon,42491675,42491788,.,+,.,"ID=exon-NM_004649.8-3;Parent=rna-NM_004649.8;Dbxref=Ensembl:ENST00000291577.11,GeneID:8209,GenBank:NM_004649.8,HGNC:HGNC:1273,MIM:601659;gbkey=mRNA;gene=GATD3;product=glutamine amidotransferase class 1 domain containing 3%2C transcript variant 1;tag=MANE Select;transcript_id=NM_004649.8;extra_copy_number=0","Ensembl:ENST00000291577.11,GeneID:8209,GenBank:NM_004649.8,HGNC:HGNC:1273,MIM:601659",exon-NM_004649.8-3,,,rna-NM_004649.8,,,,,,0,mRNA,GATD3,,,,,,,,,glutamine amidotransferase class 1 domain containing 3%2C transcript variant 1,,,,MANE Select,NM_004649.8,,,
274313,chr21,Liftoff,exon,42492792,42492911,.,+,.,"ID=exon-NM_004649.8-4;Parent=rna-NM_004649.8;Dbxref=Ensembl:ENST00000291577.11,GeneID:8209,GenBank:NM_004649.8,HGNC:HGNC:1273,MIM:601659;gbkey=mRNA;gene=GATD3;product=glutamine amidotransferase class 1 domain containing 3%2C transcript variant 1;tag=MANE Select;transcript_id=NM_004649.8;extra_copy_number=0","Ensembl:ENST00000291577.11,GeneID:8209,GenBank:NM_004649.8,HGNC:HGNC:1273,MIM:601659",exon-NM_004649.8-4,,,rna-NM_004649.8,,,,,,0,mRNA,GATD3,,,,,,,,,glutamine amidotransferase class 1 domain containing 3%2C transcript variant 1,,,,MANE Select,NM_004649.8,,,
274314,chr21,Liftoff,exon,42495864,42495956,.,+,.,"ID=exon-NM_004649.8-5;Parent=rna-NM_004649.8;Dbxref=Ensembl:ENST00000291577.11,GeneID:8209,GenBank:NM_004649.8,HGNC:HGNC:1273,MIM:601659;gbkey=mRNA;gene=GATD3;product=glutamine amidotransferase class 1 domain containing 3%2C transcript variant 1;tag=MANE Select;transcript_id=NM_004649.8;extra_copy_number=0","Ensembl:ENST00000291577.11,GeneID:8209,GenBank:NM_004649.8,HGNC:HGNC:1273,MIM:601659",exon-NM_004649.8-5,,,rna-NM_004649.8,,,,,,0,mRNA,GATD3,,,,,,,,,glutamine amidotransferase class 1 domain containing 3%2C transcript variant 1,,,,MANE Select,NM_004649.8,,,
274315,chr21,Liftoff,exon,42498820,42498976,.,+,.,"ID=exon-NM_004649.8-6;Parent=rna-NM_004649.8;Dbxref=Ensembl:ENST00000291577.11,GeneID:8209,GenBank:NM_004649.8,HGNC:HGNC:1273,MIM:601659;gbkey=mRNA;gene=GATD3;product=glutamine amidotransferase class 1 domain containing 3%2C transcript variant 1;tag=MANE Select;transcript_id=NM_004649.8;extra_copy_number=0","Ensembl:ENST00000291577.11,GeneID:8209,GenBank:NM_004649.8,HGNC:HGNC:1273,MIM:601659",exon-NM_004649.8-6,,,rna-NM_004649.8,,,,,,0,mRNA,GATD3,,,,,,,,,glutamine amidotransferase class 1 domain containing 3%2C transcript variant 1,,,,MANE Select,NM_004649.8,,,
274316,chr21,Liftoff,exon,42500436,42501326,.,+,.,"ID=exon-NM_004649.8-7;Parent=rna-NM_004649.8;Dbxref=Ensembl:ENST00000291577.11,GeneID:8209,GenBank:NM_004649.8,HGNC:HGNC:1273,MIM:601659;gbkey=mRNA;gene=GATD3;product=glutamine amidotransferase class 1 domain containing 3%2C transcript variant 1;tag=MANE Select;transcript_id=NM_004649.8;extra_copy_number=0","Ensembl:ENST00000291577.11,GeneID:8209,GenBank:NM_004649.8,HGNC:HGNC:1273,MIM:601659",exon-NM_004649.8-7,,,rna-NM_004649.8,,,,,,0,mRNA,GATD3,,,,,,,,,glutamine amidotransferase class 1 domain containing 3%2C transcript variant 1,,,,MANE Select,NM_004649.8,,,
274317,chr21,Liftoff,CDS,42489313,42489453,.,+,.,"ID=cds-NP_004640.4;Parent=rna-NM_004649.8;Dbxref=CCDS:CCDS33580.1,Ensembl:ENSP00000291577.6,GeneID:8209,GenBank:NP_004640.4,HGNC:HGNC:1273,MIM:601659;Name=NP_004640.4;Note=isoform 1 precursor is encoded by transcript variant 1;gbkey=CDS;gene=GATD3;product=glutamine amidotransferase-like class 1 domain-containing protein 3%2C mitochondrial isoform 1 precursor;protein_id=NP_004640.4;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33580.1,Ensembl:ENSP00000291577.6,GeneID:8209,GenBank:NP_004640.4,HGNC:HGNC:1273,MIM:601659",cds-NP_004640.4,NP_004640.4,isoform 1 precursor is encoded by transcript variant 1,rna-NM_004649.8,,,,,,0,CDS,GATD3,,,,,,,,,glutamine amidotransferase-like class 1 domain-containing protein 3%2C mitochondrial isoform 1 precursor,NP_004640.4,,,MANE Select,,,,
274318,chr21,Liftoff,CDS,42489717,42489769,.,+,.,"ID=cds-NP_004640.4;Parent=rna-NM_004649.8;Dbxref=CCDS:CCDS33580.1,Ensembl:ENSP00000291577.6,GeneID:8209,GenBank:NP_004640.4,HGNC:HGNC:1273,MIM:601659;Name=NP_004640.4;Note=isoform 1 precursor is encoded by transcript variant 1;gbkey=CDS;gene=GATD3;product=glutamine amidotransferase-like class 1 domain-containing protein 3%2C mitochondrial isoform 1 precursor;protein_id=NP_004640.4;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33580.1,Ensembl:ENSP00000291577.6,GeneID:8209,GenBank:NP_004640.4,HGNC:HGNC:1273,MIM:601659",cds-NP_004640.4,NP_004640.4,isoform 1 precursor is encoded by transcript variant 1,rna-NM_004649.8,,,,,,0,CDS,GATD3,,,,,,,,,glutamine amidotransferase-like class 1 domain-containing protein 3%2C mitochondrial isoform 1 precursor,NP_004640.4,,,MANE Select,,,,
274319,chr21,Liftoff,CDS,42491675,42491788,.,+,.,"ID=cds-NP_004640.4;Parent=rna-NM_004649.8;Dbxref=CCDS:CCDS33580.1,Ensembl:ENSP00000291577.6,GeneID:8209,GenBank:NP_004640.4,HGNC:HGNC:1273,MIM:601659;Name=NP_004640.4;Note=isoform 1 precursor is encoded by transcript variant 1;gbkey=CDS;gene=GATD3;product=glutamine amidotransferase-like class 1 domain-containing protein 3%2C mitochondrial isoform 1 precursor;protein_id=NP_004640.4;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33580.1,Ensembl:ENSP00000291577.6,GeneID:8209,GenBank:NP_004640.4,HGNC:HGNC:1273,MIM:601659",cds-NP_004640.4,NP_004640.4,isoform 1 precursor is encoded by transcript variant 1,rna-NM_004649.8,,,,,,0,CDS,GATD3,,,,,,,,,glutamine amidotransferase-like class 1 domain-containing protein 3%2C mitochondrial isoform 1 precursor,NP_004640.4,,,MANE Select,,,,
274320,chr21,Liftoff,CDS,42492792,42492911,.,+,.,"ID=cds-NP_004640.4;Parent=rna-NM_004649.8;Dbxref=CCDS:CCDS33580.1,Ensembl:ENSP00000291577.6,GeneID:8209,GenBank:NP_004640.4,HGNC:HGNC:1273,MIM:601659;Name=NP_004640.4;Note=isoform 1 precursor is encoded by transcript variant 1;gbkey=CDS;gene=GATD3;product=glutamine amidotransferase-like class 1 domain-containing protein 3%2C mitochondrial isoform 1 precursor;protein_id=NP_004640.4;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33580.1,Ensembl:ENSP00000291577.6,GeneID:8209,GenBank:NP_004640.4,HGNC:HGNC:1273,MIM:601659",cds-NP_004640.4,NP_004640.4,isoform 1 precursor is encoded by transcript variant 1,rna-NM_004649.8,,,,,,0,CDS,GATD3,,,,,,,,,glutamine amidotransferase-like class 1 domain-containing protein 3%2C mitochondrial isoform 1 precursor,NP_004640.4,,,MANE Select,,,,
274321,chr21,Liftoff,CDS,42495864,42495956,.,+,.,"ID=cds-NP_004640.4;Parent=rna-NM_004649.8;Dbxref=CCDS:CCDS33580.1,Ensembl:ENSP00000291577.6,GeneID:8209,GenBank:NP_004640.4,HGNC:HGNC:1273,MIM:601659;Name=NP_004640.4;Note=isoform 1 precursor is encoded by transcript variant 1;gbkey=CDS;gene=GATD3;product=glutamine amidotransferase-like class 1 domain-containing protein 3%2C mitochondrial isoform 1 precursor;protein_id=NP_004640.4;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33580.1,Ensembl:ENSP00000291577.6,GeneID:8209,GenBank:NP_004640.4,HGNC:HGNC:1273,MIM:601659",cds-NP_004640.4,NP_004640.4,isoform 1 precursor is encoded by transcript variant 1,rna-NM_004649.8,,,,,,0,CDS,GATD3,,,,,,,,,glutamine amidotransferase-like class 1 domain-containing protein 3%2C mitochondrial isoform 1 precursor,NP_004640.4,,,MANE Select,,,,
274322,chr21,Liftoff,CDS,42498820,42498976,.,+,.,"ID=cds-NP_004640.4;Parent=rna-NM_004649.8;Dbxref=CCDS:CCDS33580.1,Ensembl:ENSP00000291577.6,GeneID:8209,GenBank:NP_004640.4,HGNC:HGNC:1273,MIM:601659;Name=NP_004640.4;Note=isoform 1 precursor is encoded by transcript variant 1;gbkey=CDS;gene=GATD3;product=glutamine amidotransferase-like class 1 domain-containing protein 3%2C mitochondrial isoform 1 precursor;protein_id=NP_004640.4;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33580.1,Ensembl:ENSP00000291577.6,GeneID:8209,GenBank:NP_004640.4,HGNC:HGNC:1273,MIM:601659",cds-NP_004640.4,NP_004640.4,isoform 1 precursor is encoded by transcript variant 1,rna-NM_004649.8,,,,,,0,CDS,GATD3,,,,,,,,,glutamine amidotransferase-like class 1 domain-containing protein 3%2C mitochondrial isoform 1 precursor,NP_004640.4,,,MANE Select,,,,
274323,chr21,Liftoff,CDS,42500436,42500564,.,+,.,"ID=cds-NP_004640.4;Parent=rna-NM_004649.8;Dbxref=CCDS:CCDS33580.1,Ensembl:ENSP00000291577.6,GeneID:8209,GenBank:NP_004640.4,HGNC:HGNC:1273,MIM:601659;Name=NP_004640.4;Note=isoform 1 precursor is encoded by transcript variant 1;gbkey=CDS;gene=GATD3;product=glutamine amidotransferase-like class 1 domain-containing protein 3%2C mitochondrial isoform 1 precursor;protein_id=NP_004640.4;tag=MANE Select;extra_copy_number=0","CCDS:CCDS33580.1,Ensembl:ENSP00000291577.6,GeneID:8209,GenBank:NP_004640.4,HGNC:HGNC:1273,MIM:601659",cds-NP_004640.4,NP_004640.4,isoform 1 precursor is encoded by transcript variant 1,rna-NM_004649.8,,,,,,0,CDS,GATD3,,,,,,,,,glutamine amidotransferase-like class 1 domain-containing protein 3%2C mitochondrial isoform 1 precursor,NP_004640.4,,,MANE Select,,,,
294364,chr3,Liftoff,gene,52569505,52574786,.,+,.,"ID=gene-UQCC5;Dbxref=GeneID:440957,HGNC:HGNC:37257,MIM:620435;Name=UQCC5;description=ubiquinol-cytochrome c reductase complex assembly factor 5;gbkey=Gene;gene=UQCC5;gene_biotype=protein_coding;gene_synonym=C3orf78,SMIM4;coverage=1.0;sequence_ID=0.999;valid_ORFs=1;extra_copy_number=0;copy_num_ID=gene-UQCC5_0","GeneID:440957,HGNC:HGNC:37257,MIM:620435",gene-UQCC5,UQCC5,,,gene-UQCC5_0,1.0,ubiquinol-cytochrome c reductase complex assembly factor 5,,,0,Gene,UQCC5,protein_coding,"C3orf78,SMIM4",,,,,,,,,0.999,,,,,,1
294365,chr3,Liftoff,mRNA,52569505,52574786,.,+,.,"ID=rna-NM_001124767.2;Parent=gene-UQCC5;Dbxref=Ensembl:ENST00000477703.6,GeneID:440957,GenBank:NM_001124767.2,HGNC:HGNC:37257,MIM:620435;Name=NM_001124767.2;gbkey=mRNA;gene=UQCC5;product=ubiquinol-cytochrome c reductase complex assembly factor 5;tag=MANE Select;transcript_id=NM_001124767.2;matches_ref_protein=True;valid_ORF=True;extra_copy_number=0","Ensembl:ENST00000477703.6,GeneID:440957,GenBank:NM_001124767.2,HGNC:HGNC:37257,MIM:620435",rna-NM_001124767.2,NM_001124767.2,,gene-UQCC5,,,,,,0,mRNA,UQCC5,,,,,True,,,,ubiquinol-cytochrome c reductase complex assembly factor 5,,,,MANE Select,NM_001124767.2,,True,
294366,chr3,Liftoff,exon,52569505,52569806,.,+,.,"ID=exon-NM_001124767.2-1;Parent=rna-NM_001124767.2;Dbxref=Ensembl:ENST00000477703.6,GeneID:440957,GenBank:NM_001124767.2,HGNC:HGNC:37257,MIM:620435;gbkey=mRNA;gene=UQCC5;product=ubiquinol-cytochrome c reductase complex assembly factor 5;tag=MANE Select;transcript_id=NM_001124767.2;extra_copy_number=0","Ensembl:ENST00000477703.6,GeneID:440957,GenBank:NM_001124767.2,HGNC:HGNC:37257,MIM:620435",exon-NM_001124767.2-1,,,rna-NM_001124767.2,,,,,,0,mRNA,UQCC5,,,,,,,,,ubiquinol-cytochrome c reductase complex assembly factor 5,,,,MANE Select,NM_001124767.2,,,
294367,chr3,Liftoff,exon,52573320,52574786,.,+,.,"ID=exon-NM_001124767.2-2;Parent=rna-NM_001124767.2;Dbxref=Ensembl:ENST00000477703.6,GeneID:440957,GenBank:NM_001124767.2,HGNC:HGNC:37257,MIM:620435;gbkey=mRNA;gene=UQCC5;product=ubiquinol-cytochrome c reductase complex assembly factor 5;tag=MANE Select;transcript_id=NM_001124767.2;extra_copy_number=0","Ensembl:ENST00000477703.6,GeneID:440957,GenBank:NM_001124767.2,HGNC:HGNC:37257,MIM:620435",exon-NM_001124767.2-2,,,rna-NM_001124767.2,,,,,,0,mRNA,UQCC5,,,,,,,,,ubiquinol-cytochrome c reductase complex assembly factor 5,,,,MANE Select,NM_001124767.2,,,
294368,chr3,Liftoff,CDS,52569656,52569806,.,+,.,"ID=cds-NP_001118239.1;Parent=rna-NM_001124767.2;Dbxref=CCDS:CCDS46844.1,Ensembl:ENSP00000417806.1,GeneID:440957,GenBank:NP_001118239.1,HGNC:HGNC:37257,MIM:620435;Name=NP_001118239.1;gbkey=CDS;gene=UQCC5;product=ubiquinol-cytochrome c reductase complex assembly factor 5;protein_id=NP_001118239.1;tag=MANE Select;extra_copy_number=0","CCDS:CCDS46844.1,Ensembl:ENSP00000417806.1,GeneID:440957,GenBank:NP_001118239.1,HGNC:HGNC:37257,MIM:620435",cds-NP_001118239.1,NP_001118239.1,,rna-NM_001124767.2,,,,,,0,CDS,UQCC5,,,,,,,,,ubiquinol-cytochrome c reductase complex assembly factor 5,NP_001118239.1,,,MANE Select,,,,
294369,chr3,Liftoff,CDS,52573320,52573381,.,+,.,"ID=cds-NP_001118239.1;Parent=rna-NM_001124767.2;Dbxref=CCDS:CCDS46844.1,Ensembl:ENSP00000417806.1,GeneID:440957,GenBank:NP_001118239.1,HGNC:HGNC:37257,MIM:620435;Name=NP_001118239.1;gbkey=CDS;gene=UQCC5;product=ubiquinol-cytochrome c reductase complex assembly factor 5;protein_id=NP_001118239.1;tag=MANE Select;extra_copy_number=0","CCDS:CCDS46844.1,Ensembl:ENSP00000417806.1,GeneID:440957,GenBank:NP_001118239.1,HGNC:HGNC:37257,MIM:620435",cds-NP_001118239.1,NP_001118239.1,,rna-NM_001124767.2,,,,,,0,CDS,UQCC5,,,,,,,,,ubiquinol-cytochrome c reductase complex assembly factor 5,NP_001118239.1,,,MANE Select,,,,
404445,chr9,Liftoff,gene,114953,173385,.,-,.,"ID=gene-ZNG1A;Dbxref=GeneID:55871,HGNC:HGNC:17134,MIM:611078;Name=ZNG1A;description=Zn regulated GTPase metalloprotein activator 1A;gbkey=Gene;gene=ZNG1A;gene_biotype=protein_coding;gene_synonym=CBWD1,COBP;coverage=1.0;sequence_ID=0.999;valid_ORFs=1;extra_copy_number=0;copy_num_ID=gene-ZNG1A_0","GeneID:55871,HGNC:HGNC:17134,MIM:611078",gene-ZNG1A,ZNG1A,,,gene-ZNG1A_0,1.0,Zn regulated GTPase metalloprotein activator 1A,,,0,Gene,ZNG1A,protein_coding,"CBWD1,COBP",,,,,,,,,0.999,,,,,,1
404446,chr9,Liftoff,mRNA,114953,173385,.,-,.,"ID=rna-NM_018491.5;Parent=gene-ZNG1A;Dbxref=Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078;Name=NM_018491.5;gbkey=mRNA;gene=ZNG1A;product=Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1;tag=MANE Select;transcript_id=NM_018491.5;matches_ref_protein=True;valid_ORF=True;extra_copy_number=0","Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078",rna-NM_018491.5,NM_018491.5,,gene-ZNG1A,,,,,,0,mRNA,ZNG1A,,,,,True,,,,Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1,,,,MANE Select,NM_018491.5,,True,
404447,chr9,Liftoff,exon,114953,115689,.,-,.,"ID=exon-NM_018491.5-15;Parent=rna-NM_018491.5;Dbxref=Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078;gbkey=mRNA;gene=ZNG1A;product=Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1;tag=MANE Select;transcript_id=NM_018491.5;extra_copy_number=0","Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078",exon-NM_018491.5-15,,,rna-NM_018491.5,,,,,,0,mRNA,ZNG1A,,,,,,,,,Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1,,,,MANE Select,NM_018491.5,,,
404448,chr9,Liftoff,exon,116077,116206,.,-,.,"ID=exon-NM_018491.5-14;Parent=rna-NM_018491.5;Dbxref=Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078;gbkey=mRNA;gene=ZNG1A;product=Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1;tag=MANE Select;transcript_id=NM_018491.5;extra_copy_number=0","Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078",exon-NM_018491.5-14,,,rna-NM_018491.5,,,,,,0,mRNA,ZNG1A,,,,,,,,,Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1,,,,MANE Select,NM_018491.5,,,
404449,chr9,Liftoff,exon,117332,117397,.,-,.,"ID=exon-NM_018491.5-13;Parent=rna-NM_018491.5;Dbxref=Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078;gbkey=mRNA;gene=ZNG1A;product=Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1;tag=MANE Select;transcript_id=NM_018491.5;extra_copy_number=0","Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078",exon-NM_018491.5-13,,,rna-NM_018491.5,,,,,,0,mRNA,ZNG1A,,,,,,,,,Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1,,,,MANE Select,NM_018491.5,,,
404450,chr9,Liftoff,exon,117501,117569,.,-,.,"ID=exon-NM_018491.5-12;Parent=rna-NM_018491.5;Dbxref=Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078;gbkey=mRNA;gene=ZNG1A;product=Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1;tag=MANE Select;transcript_id=NM_018491.5;extra_copy_number=0","Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078",exon-NM_018491.5-12,,,rna-NM_018491.5,,,,,,0,mRNA,ZNG1A,,,,,,,,,Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1,,,,MANE Select,NM_018491.5,,,
404451,chr9,Liftoff,exon,129306,129357,.,-,.,"ID=exon-NM_018491.5-11;Parent=rna-NM_018491.5;Dbxref=Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078;gbkey=mRNA;gene=ZNG1A;product=Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1;tag=MANE Select;transcript_id=NM_018491.5;extra_copy_number=0","Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078",exon-NM_018491.5-11,,,rna-NM_018491.5,,,,,,0,mRNA,ZNG1A,,,,,,,,,Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1,,,,MANE Select,NM_018491.5,,,
404452,chr9,Liftoff,exon,140434,140490,.,-,.,"ID=exon-NM_018491.5-10;Parent=rna-NM_018491.5;Dbxref=Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078;gbkey=mRNA;gene=ZNG1A;product=Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1;tag=MANE Select;transcript_id=NM_018491.5;extra_copy_number=0","Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078",exon-NM_018491.5-10,,,rna-NM_018491.5,,,,,,0,mRNA,ZNG1A,,,,,,,,,Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1,,,,MANE Select,NM_018491.5,,,
404453,chr9,Liftoff,exon,146369,146413,.,-,.,"ID=exon-NM_018491.5-9;Parent=rna-NM_018491.5;Dbxref=Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078;gbkey=mRNA;gene=ZNG1A;product=Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1;tag=MANE Select;transcript_id=NM_018491.5;extra_copy_number=0","Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078",exon-NM_018491.5-9,,,rna-NM_018491.5,,,,,,0,mRNA,ZNG1A,,,,,,,,,Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1,,,,MANE Select,NM_018491.5,,,
404454,chr9,Liftoff,exon,149043,149129,.,-,.,"ID=exon-NM_018491.5-8;Parent=rna-NM_018491.5;Dbxref=Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078;gbkey=mRNA;gene=ZNG1A;product=Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1;tag=MANE Select;transcript_id=NM_018491.5;extra_copy_number=0","Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078",exon-NM_018491.5-8,,,rna-NM_018491.5,,,,,,0,mRNA,ZNG1A,,,,,,,,,Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1,,,,MANE Select,NM_018491.5,,,
404455,chr9,Liftoff,exon,150813,150859,.,-,.,"ID=exon-NM_018491.5-7;Parent=rna-NM_018491.5;Dbxref=Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078;gbkey=mRNA;gene=ZNG1A;product=Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1;tag=MANE Select;transcript_id=NM_018491.5;extra_copy_number=0","Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078",exon-NM_018491.5-7,,,rna-NM_018491.5,,,,,,0,mRNA,ZNG1A,,,,,,,,,Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1,,,,MANE Select,NM_018491.5,,,
404456,chr9,Liftoff,exon,156763,156800,.,-,.,"ID=exon-NM_018491.5-6;Parent=rna-NM_018491.5;Dbxref=Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078;gbkey=mRNA;gene=ZNG1A;product=Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1;tag=MANE Select;transcript_id=NM_018491.5;extra_copy_number=0","Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078",exon-NM_018491.5-6,,,rna-NM_018491.5,,,,,,0,mRNA,ZNG1A,,,,,,,,,Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1,,,,MANE Select,NM_018491.5,,,
404457,chr9,Liftoff,exon,158308,158367,.,-,.,"ID=exon-NM_018491.5-5;Parent=rna-NM_018491.5;Dbxref=Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078;gbkey=mRNA;gene=ZNG1A;product=Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1;tag=MANE Select;transcript_id=NM_018491.5;extra_copy_number=0","Ensembl:ENST00000356521.9,GeneID:55871,GenBank:NM_018491.5,HGNC:HGNC:17134,MIM:611078",exon-NM_018491.5-5,,,rna-NM_018491.5,,,,,,0,mRNA,ZNG1A,,,,,,,,,Zn regulated GTPase metalloprotein activator 1A%2C transcript variant 1,,,,MANE Select,NM_018491.5,,,
